,SYMBOL,cm23SEP2022bhav.csv,cm22SEP2022bhav.csv,cm21SEP2022bhav.csv,cm20SEP2022bhav.csv,cm19SEP2022bhav.csv,cm16SEP2022bhav.csv,cm15SEP2022bhav.csv,cm14SEP2022bhav.csv,cm13SEP2022bhav.csv,cm12SEP2022bhav.csv,cm09SEP2022bhav.csv,cm08SEP2022bhav.csv,cm07SEP2022bhav.csv,cm06SEP2022bhav.csv,cm05SEP2022bhav.csv,cm02SEP2022bhav.csv,cm01SEP2022bhav.csv
473,ESSENTIA,2.3809523809523867,0.7999999999999973,3.305785123966945,2.542372881355923,2.6086956521739193,-4.958677685950411,-0.8196721311475381,-1.6129032258064602,-4.615384615384613,,,,,,,,
474,ESTER,-1.7476303317535646,0.38655961938745503,-3.3620689655172384,2.1426474904608197,-0.23426061493411754,-3.2303768773023456,3.702615339406396,0.4131012097964102,-0.964348334307426,1.1229314420803815,-1.023691137759579,0.2345353268835985,4.311926605504595,-2.4171888988361747,0.5098980203959345,-2.113916617733425,4.703350753150941
475,ETHOSLTD,-5.865370735697449,-0.11534579708750116,-0.344844101729023,3.8084820762690867,1.8173534474030508,-4.648356422261898,-0.4421163919458058,-0.43064261447916163,0.07661734425130053,3.4221473851030177,-2.89506588438973,0.5220922362950876,0.8384517890221223,1.3587627847225652,-2.3873830423459053,-1.2196283944735546,1.9327894327894417
476,EUROTEXIND,-4.444444444444445,2.7397260273972672,-3.947368421052641,0.0,0.0,3.63636363636364,-1.7857142857142794,0.0,0.44843049327353307,,,,,,,,
477,EVEREADY,-1.0462471569370702,0.36524121138334764,-1.306698708320807,-0.2546816479400817,-1.388683705126308,0.6542750929367995,-0.3112955825674507,-1.2298682284040963,-0.842044134727055,-0.8064516129032291,-1.4755959137343895,1.2934751365334867,-1.3609299688120249,-2.000555709919419,3.1971326164874485,-1.538678712591753,-0.5056179775280931
478,EVERESTIND,-3.008756829578611,-0.75025999108603,-2.6538433726227524,-0.9242011749534219,2.248919493077434,-0.5174172861099064,-0.5291772381297539,2.253354087910466,-0.9471365638766587,-1.7882895875396563,1.9780866240164614,-1.6133699898712166,-0.6397814679030885,-3.065988432861822,5.235755664735636,-1.7011461111511503,-1.7910236443437602
479,EXCEL,4.624277456647403,-4.945054945054937,-4.712041884816765,4.945054945054957,4.597701149425292,4.819277108433717,4.402515723270447,4.605263157894744,4.827586206896547,4.316546762589925,-4.794520547945201,-4.575163398692817,-4.968944099378886,-4.733727810650871,-0.5882352941176554,-0.5847953216374352,-0.5813953488371969
480,EXCELINDUS,-3.114784895735491,0.7228277323645137,-3.9371796270040256,-0.8935326968113919,-3.427279053583855,-1.7200697602845187,-3.252167008535689,-1.9686699315668366,7.751179451336718,2.1672379320194164,-0.6597148329431761,1.5780371811500282,0.6126073875376117,-0.8018698309960511,-1.7314487632508833,-1.204398673415954,-1.6176672619865335
481,EXIDEIND,-1.6764979819931802,-1.074938574938575,-2.1634615384615348,0.5438066465256832,-1.1350059737156546,-3.4880368982415586,0.2021952628538384,-1.3394129381590165,0.6309148264984195,1.8399532710280406,0.8244994110718359,-0.788781770376859,-1.609657947686107,0.8990719257540504,8.155583437892094,-0.21909233176838455,-0.4982871379632584
482,EXPLEOSOL,1.4641574262064658,-0.4160348380574779,-2.6938065150769863,-1.3400522583053414,3.0107278809551348,-4.666422287390036,-1.6618002234959053,0.521795847374718,0.7704666617979957,1.1673439231621687,-0.2321895846386386,2.7064880006056473,-0.045402951191820584,-0.8217944388157188,0.3804429712219342,-1.2718482707326075,-0.43322101677342245
483,EXXARO,-1.5200368493781589,-0.4585052728106373,-0.5925250683682823,-0.4988662131519248,-0.8988764044943821,-2.068661971830981,0.22055580061755625,-0.22007042253521128,0.17636684303349967,-0.08810572687224169,-0.1759014951627114,1.3368983957219251,-1.2323943661971757,0.2647837599293885,-0.4393673110720563,-0.13163668275559956,-0.7836308228123565
484,FACT,-2.555366269165247,-0.25488530161427114,-1.7529215358931507,-0.663349917081258,-1.8714401952807251,-0.040666937779582885,-1.7578905313623674,-1.2233622730860276,-0.15760441292356409,1.5200000000000045,-2.5720966484801333,0.23437500000000888,1.7488076311605747,2.6519787841697267,0.36855036855037093,-0.6913379422529553,0.6549324600900509
485,FAIRCHEMOR,-3.007058823529416,2.1511837519528902,-3.4843528893219156,-3.473061937390845,4.512052422185822,6.5400054853267555,1.9833702036768632,-1.6357769940721867,0.06256882570827911,0.1529013660859734,2.970782572785461,0.11628207447220858,-0.030998940869515594,-0.9315419065898936,-0.7493014986029972,-2.5157232704402492,-2.039925291677782
486,FCL,-2.2749341101400993,0.8110753740735497,-1.4878082380493118,9.043112513144049,-4.531765380754325,-3.8869745003445964,-2.61744966442953,-1.1018186645426729,0.06641870350690755,7.820108851331983,3.391085443506604,-4.144783534421582,-2.166365782530207,6.240778990852769,2.9152748253871748,5.918301704728219,12.828887679187067
487,FCONSUMER,,,-2.5641025641025665,-4.8780487804877986,-4.651162790697678,-4.444444444444448,-4.255319148936174,-4.081632653061227,4.255319148936174,4.444444444444448,9.75609756097562,7.894736842105258,8.571428571428566,2.941176470588238,3.030303030303033,0.0,-2.941176470588238
488,FCSSOFT,-3.2786885245901525,3.3898305084745637,-3.2786885245901525,0.0,-1.6129032258064602,-1.5873015873015817,0.0,-1.5625000000000084,-1.538461538461533,-2.9850746268656745,0.0,4.687499999999997,-1.538461538461533,3.174603174603177,4.9999999999999964,-3.2258064516129057,-3.1250000000000027
489,FDC,-0.827784775958255,-0.14375561545372048,1.75534832693363,-0.12783053323594692,-1.1373894204730015,-1.212769752095607,-0.7259206798866695,0.9292351679771143,0.9015506671474935,0.6350934494647069,-1.6595289079229043,0.05356186395285744,-0.2315639472746624,0.16057091882247587,2.430555555555547,2.818489289740699,0.7954545454545541
490,FEDERALBNK,-5.004068348250615,0.12219959266802907,-0.44606650446066276,0.5709624796084852,0.8638420403126262,-0.40966816878328555,1.0766045548654222,1.3428451531682704,-0.5425709515859695,0.20911752404851527,1.2706480304955527,-0.5894736842105287,-2.0214521452145235,-1.902063941723994,3.3458803847762444,0.6736842105263134,1.4957264957264957
491,FEL,,,,,,,,,,,,,,,,,
492,FELDVR,,,,,,,,,,,,,,,,,
493,FIBERWEB,2.8460543337645574,-1.6539440203562306,2.0779220779220706,0.3911342894393705,-0.13020833333332593,-3.0303030303030374,0.8917197452229335,-1.7521902377972534,1.0113780025284596,-0.7528230865746656,0.25157232704402877,-0.872817955112223,-1.7156862745097936,-1.4492753623188441,2.9850746268656607,2.160101651842443,-1.1306532663316475
494,FIEMIND,-2.0899576046634842,-1.02281667977971,0.07874015748031794,-2.285769243099419,-6.096092479980733,-3.89700564154491,12.523601796991985,-0.23060183831887715,1.5434847135648622,0.3607837945187373,-1.1807804271743159,0.8045105344719605,0.6604712910720243,0.685045948203843,-0.12348975368799875,0.36176056809806817,-0.5231415147779087
495,FILATEX,-2.3937469467513326,1.0365251727541926,-1.31514856307843,0.4894762604013705,-2.1082894106372674,-4.178145087236007,-0.09174311926604983,2.9272898961284177,-2.9330889092575516,-0.36529680365297323,-0.815217391304353,-0.5405405405405355,-0.2695417789757387,0.044943820224716546,0.6331976481230238,-1.2064343163538949,-0.6657789613848202
496,FINCABLES,-1.3162084704383799,-0.8837453971593874,0.03157230056829662,2.6244734852575946,-0.36586678144839957,-2.476650225627036,-1.1411972196285922,0.44810337640683146,-1.0619651510464951,0.737432488574992,-0.4755013438081479,-0.27832182249253123,5.617855198693524,-0.6382518390307201,0.7959873514338627,-0.03270111183779753,-0.49891540130152084
497,FINEORG,0.5782602525897544,2.108237339708759,-0.875410236339217,0.5938147904671698,-0.9821173104434856,0.15618059635195994,-3.01417454141189,3.356649383106155,-1.9048960901725933,8.80229331779927,0.3106210884039891,0.5582186485232776,3.220966609206413,2.338269043866019,-0.3653674017413918,1.0517140719178335,-1.633098762436299
498,FINOPB,-1.0900282599919213,0.12126111560225665,-2.387058591438147,0.21747726374060217,0.6567164179104501,-10.059065688204768,4.371380534279861,3.061224489795914,0.46421663442939604,0.3493788819875688,-0.40595399188090264,0.13550135501353694,-3.977695167286241,4.832424006235376,-2.6185958254269366,-0.902594960511462,1.3145361021146842
499,FINPIPE,-0.6563039723661407,-2.3279352226720573,0.8506294658046955,4.851944345344262,-1.9244226731980407,-1.6855865153078697,-0.8864643709512522,-1.1459386585776803,-0.6695681285570807,-1.059953627028814,-2.1076523994811933,1.6815034619188807,-1.0763209393346416,0.8884501480750397,3.226902173913044,-0.5405405405405482,-2.6635975008221053
500,FLEXITUFF,2.0793950850661655,0.3795066413662158,-2.5878003696857643,0.9328358208955223,1.707779886148005,-3.656307129798903,-1.9713261648745417,-5.1020408163265305,0.34129692832763775,-0.17035775127768554,0.5136986301369937,-3.789126853377272,-2.8799999999999955,-0.3189792663476919,7.731958762886598,-0.1715265866209165,-4.426229508196726
501,FLFL,,,,,,,,,,,,,,,,,
502,FLUOROCHEM,-0.9007801399426264,0.7263987902354745,-1.3453392652582785,2.5194936432287753,3.1481533650731053,-1.7152824886132452,2.6547289135223506,-1.5832832146803337,-1.2690565620857344,5.857416421815854,2.272421474382933,-0.2416071348674998,-1.5230290212665933,-1.5286716320775158,3.090708492366415,-0.6222959758193564,0.8954599135933451
503,FMGOETZE,4.962381943332799,2.645415708182718,0.7782745487663596,-0.6580029610133247,1.1480865224625585,-0.19926934573232238,-1.8258884903814692,-0.5512321660181546,3.8209055714526055,0.37168440614969517,0.4753013070785867,0.5461682881037797,-0.06822445846835704,-0.37383177570094234,1.151598487452741,-0.034364261168392696,0.06877579092159168
504,FMNL,2.0408163265306047,1.0309278350515612,-2.020202020202031,-4.8076923076923075,-4.587155963302751,-4.385964912280701,-4.9999999999999964,4.3478260869565215,4.545454545454546,4.761904761904762,5.0,4.1666666666666705,4.347826086956526,0.0,-1.0752688172043163,0.0,0.0
505,FOCUS,1.047297297297305,-1.5630196208845988,-2.115885416666667,1.755548194766483,2.3043036258895135,4.980434009249377,1.0787486515641855,-0.6785714285714205,-3.013508832698299,0.8735150244584208,4.98899486426998,0.5533013648100332,2.728306176582056,-4.969391429600292,-4.962354551676934,2.778754836440372,-1.2847222222222183
506,FOODSIN,4.050499736980546,17.854928704277732,-2.5966183574879125,4.545454545454538,-1.919504643962845,-2.593486127864904,-1.1918951132300357,4.094292803970237,0.876095118898609,-2.322738386308058,-1.5051173991571343,-1.3071895424836701,-2.094240837696332,5.654578979717282,3.498727735368957,1.41935483870967,-0.257400257400261
507,FORCEMOT,-3.49915372727943,-0.46876144437119044,-1.564527757750544,0.3726887867713638,0.8686448410525831,-1.1366096557696472,4.070597070972591,-0.011264221079119209,0.5891906182724767,0.7304546319193387,-0.9869288431837806,-0.1316680460461967,-0.31126945434090314,0.8891411275066213,2.196272523393403,0.5872972657617327,-1.2861859786531522
508,FORTIS,-1.2427038222557,-14.710133290509075,-1.1430385775519816,-1.9000155738981537,8.024899057873494,-3.050073397488182,-0.3737406564835805,5.340636768230047,-0.1025991792065508,1.4749262536873158,-0.22506925207757414,-0.3794411866160628,0.8172491740566739,0.19163763066202488,-1.5943768215326515,-0.816187723176342,-0.08494733265375466
509,FOSECOIND,-1.0275421093225232,-0.2630338221792082,0.5564427587583637,1.2761871067195674,0.9438534731256856,-0.40902393171078477,0.0864524003254586,0.6062776598194028,-0.9175474615365187,3.660010509721497,1.2691908575685766,1.0730421686747011,1.3132799302490403,0.1500804977215052,-0.7636275014216544,0.07316676602894892,2.0802213001383074
510,FSC,-1.6635859519408478,-1.4571948998178454,-1.612903225806449,4.887218045112771,-3.7974683544303693,-2.8119507908611627,-2.7350427350427373,-2.985074626865667,-4.739336492890995,,,,,,,,
511,FSL,-2.00746965452847,1.2287334593572752,-1.0752688172043063,0.32833020637899485,-1.5242494226327996,-4.20353982300885,-0.2647837599293885,-2.0743301642178094,-1.9075879610004238,1.2446351931330497,2.8243601059135064,-0.657606313020605,6.539000467071462,0.7529411764705856,1.431980906921241,-0.5695301376364446,-1.9543973941368156
512,GABRIEL,-2.5672749768017358,0.4037267080745377,-1.9189765458422208,-1.5296940611877523,3.411910669975186,-1.6773406526379997,-1.294400963275139,-1.3950727218759242,-1.4624159110851127,1.9988066825775623,0.6002400960384154,-1.7978190391983562,2.5075528700906378,-0.8982035928143712,0.6327206990057315,1.2507626601586228,3.767014878126
513,GAEL,1.0255575451733792,2.9323056300268098,1.600272386789237,6.490210297316888,-1.9377777777777736,-1.815325536742883,0.22743177046885138,-0.1223134719552563,0.315512708150737,3.145904899656477,-1.3026409707351811,0.6284790806248878,2.692236769315881,0.6869662086891816,-0.6273062730627265,0.01845358922310809,-1.4727272727272769
514,GAIL,-2.5495750708215295,-0.8426966292134831,-2.0902090209020963,1.0000000000000062,-2.0674646354733466,0.7675438596491259,-0.5452562704471101,-0.6500541711809256,-0.48517520215633725,0.3787878787878726,-0.16207455429496648,-0.26939655172413796,-0.2686727565824826,-31.956124314442413,1.071692535107161,-0.7700770077007576,0.18368846436443792
515,GAL,-3.448275862068969,-1.6949152542372972,5.35714285714287,-1.75438596491229,1.7857142857142954,-1.75438596491229,0.0,-1.7241379310344769,1.7543859649122744,-3.3898305084745792,0.0,-1.6666666666666607,0.0,1.6949152542372818,5.35714285714287,0.0,-1.75438596491229
516,GALAXYSURF,-0.6828086405185656,0.7689136914198744,-1.5314485536319131,1.1926953334807748,-3.213870711271479,-1.0304910342740465,0.20318114964139491,-1.7943296205849069,-1.0563847185184068,1.5925997994282288,-1.6357479387514777,0.1297322797499732,3.799599075731843,0.7306358381502834,-0.919406814606653,0.04889601955840504,0.04891993946157214
517,GALLANTT,-0.7205764611689397,-2.3455824863174355,0.8675078864353379,0.07892659826361034,2.342487883683365,-1.0391686650679435,-1.7282010997643384,1.111993645750589,-1.1773940345368916,-0.7014809041309474,-0.4654771140418885,-0.07751937984495684,-0.5397070161912018,-0.2307692307692395,-1.2908124525436513,,
518,GANDHITUBE,-0.13961980453228098,0.6159498595202124,1.1808440848458293,-3.257880262322822,1.329046087888529,-0.8606949314631838,2.271245381438815,0.0652457590256658,2.3597506678539677,0.909805683477482,5.112160566706016,3.0789825970548805,-0.6889050036258076,-1.1587623939792193,-0.5465130093857695,0.754129758199673,0.08386246555647918
519,GANECOS,-1.4694201747418585,1.1651265568501405,-0.8998248128682875,-0.10341261633918977,-0.1747002302866708,-1.8625311720698325,-2.6403641881638813,-0.9990235108540491,1.6880537732966625,-0.3804595951909907,3.0098761561373326,2.671817157572835,-0.8141762452107315,-2.0254946429968004,1.0590373824389545,-0.7296406715832383,-1.8934729064039515
520,GANESHBE,-2.373417721518987,0.7171314741035901,0.5608974358974381,-0.2796644027167467,-0.2788844621513899,-1.142181961402129,-1.283048211508547,-1.266794625719774,0.656877897990722,2.6169706582077805,-0.039635354736433905,-1.4837953924248384,-0.5436893203883406,-0.3868471953578337,1.6515926071568967,1.1133200795228675,2.318958502847839
521,GANESHHOUC,-5.324658079936266,1.1008189018660286,-1.8059583443184875,0.3439153439153469,-1.5625,0.013022528975129932,-2.760541977966325,1.4126107615256196,-2.283849918433923,1.918403887965213,0.591792100861961,2.7359238699444797,-2.3489932885905955,1.1488250652741454,7.072966172770482,-0.7216208714959819,0.8961075329039453
522,GANGAFORGE,-1.6528925619834651,1.680672268907557,0.8474576271186409,-0.8403361344537785,-0.8333333333333304,-0.8264462809917326,-0.8196721311475381,-0.8130081300813123,0.0,-0.8064516129032229,0.8130081300812979,-0.8064516129032229,0.0,0.0,-1.5873015873015817,0.0,0.0
523,GANGESSECU,-2.603706972639014,0.44326241134751776,-2.9677419354838737,0.4319654427645789,2.706299911268853,1.8987341772151975,-1.9937970757642889,1.712483100495711,-0.8932559178204555,0.4035874439461909,-0.40196516301920754,-0.9730207872622684,0.13286093888396056,0.6687472135532768,0.7637017070979412,-2.709790209790217,3.670140462165847
524,GARFIBRES,-1.734850550302051,-0.22478023079347031,0.40393876230863746,0.9036581474282758,-1.2956891491402638,-0.2840990206435849,-0.7073499184917377,-2.6898406786674944,-0.7067428195751375,-1.1922806257781553,1.1526351813826121,-0.19673743749487166,4.643582191976657,2.182551276807114,-0.2622683296421494,-0.205022319805743,-1.3837506094238434
525,GATEWAY,-2.7491408934707904,-2.2177419354838785,4.714989444053495,2.156721782890007,-0.35816618911174786,-1.4820042342978084,-1.4603616133518933,7.473841554559042,0.0,0.0,-0.2980625931445434,-0.37119524870081666,0.7479431563201198,-1.2555391432791854,-0.9509875640087659,2.93674698795179,-2.424687729610568
526,GATI,-1.8847006651884732,5.312317571511964,-2.365346252493575,-1.2383900928792666,-4.514915345337277,-1.2735473600424396,-2.5342642875614203,9.39179632248939,4.277286135693215,-0.38201586835145795,-1.1904761904761807,1.9840094758661502,0.05925925925925589,-2.3719988429273906,-0.8603383997705765,1.307379430563626,-0.28968713789107764
527,GAYAHWS,,,,,,,,,,,,,,,,,
528,GAYAPROJ,4.716981132075472,3.4146341463414602,-6.3926940639269345,-2.666666666666673,-4.25531914893617,-4.47154471544716,-5.38461538461538,1.167315175097279,14.22222222222222,-5.063291139240503,-4.819277108433733,-3.4883720930232642,-1.9011406844106464,-1.127819548872183,-0.7462686567164152,-0.3717472118959029,-0.7380073800738112
529,GEECEE,-2.609284988139629,-0.8067226890756226,-0.9653794940079818,-1.2167050312397387,-0.32776138970829233,-0.4567699836867789,-0.42235217673814535,-0.3883495145631031,-0.3225806451612903,0.7474813129671796,0.9514435695537983,1.363485201197214,3.333333333333329,0.6920415224913495,-0.6531454107940795,-2.2513440860215206,1.1900714042842568
530,GEEKAYWIRE,-2.734922861150074,0.49330514446792717,0.8528784648187755,-0.07102272727274342,-0.2832861189801539,-2.2160664819944715,0.48712595685457005,0.2092050209204902,-0.34746351633078526,-0.2772002772002811,0.0,-2.499999999999992,0.3389830508474576,-9.174876847290642,11.538461538461545,2.3190442726633753,-2.9993183367416343
531,GENCON,-2.6113671274961536,0.0,-0.15337423312884743,0.0,1.242236024844716,-4.0238450074515475,-0.886262924667664,-0.5873715124816322,8.095238095238086,0.9615384615384639,-0.47846889952153787,0.15974440894568917,-0.31847133757961105,1.2903225806451568,-1.8987341772151944,1.282051282051289,1.7944535073409484
532,GENESYS,,,,,,,,,,,,,,,,,
533,GENUSPAPER,0.0,-0.6269592476489007,-1.8461538461538505,2.84810126582278,1.282051282051289,-6.024096385542179,-0.8955223880596931,0.0,0.29940119760479467,-0.2985074626865714,-0.8875739644970331,0.5952380952380826,0.5988023952095893,-0.5952380952381037,-0.5917159763313483,-0.8797653958944406,2.0958083832335417
534,GENUSPOWER,0.7425742574257531,-0.06184291898577262,-1.5225334957369063,-1.4405762304922003,0.30102347983142685,-5.6785917092561045,2.383720930232555,-1.5455065827132162,-0.17142857142857792,0.17172295363480902,-2.8364849833148065,0.44692737430168233,0.5053340819764209,-1.8191841234840194,1.624649859943981,4.142357059509915,0.8828722778104767
535,GEOJITFSL,-2.5490196078431318,0.19646365422397138,-2.0211742059672844,1.5640273704789918,1.8924302788844536,-5.193578847969783,11.122770199370418,-0.9355509355509415,1.263157894736845,0.42283298097252187,-0.21097046413502413,1.607717041800643,0.21482277121375173,-0.5341880341880342,1.7391304347826024,-2.6455026455026456,2.717391304347826
536,GEPIL,-2.45740498034076,0.8925619834710706,-2.8580603725112326,1.3012361743656475,-0.3565640194489539,-3.139717425431711,-2.210623272950565,0.24622960911049904,-1.33616762830247,7.684761281883584,-1.0035610229847736,1.4449917898193685,-0.359947643979065,-2.364217252396159,2.9605263157894735,5.008635578583765,-1.1270491803278726
537,GESHIP,-2.9370888538867828,0.9918592682698519,-0.9637661013807678,1.7538896746817454,-2.4199484725800477,-0.9568941948418846,1.6771682727946542,1.8209265025002315,3.1432463993772073,-2.8274231678487083,-1.517973551871853,-3.7727394927861035,3.8046511627907065,0.1490590646543608,-5.3105151729004785,-0.9610344225056789,0.46519792855261605
538,GET&D,0.7499062617172854,-1.148999258710164,0.44676098287415805,0.5239520958083961,-1.4385835485060987,-0.8412582297000567,0.6627393225331202,0.48094709581946404,0.22246941045607074,0.6718924972004522,-0.5198663200891326,-0.663961637772044,1.8407212622088782,1.0246679316888,-1.0142749812171257,-1.5168331483536894,0.18532246108228317
539,GFLLIMITED,-3.1185031185031185,-1.4344262295081927,-2.0080321285140563,-0.333555703802535,-0.7941760423560481,-3.573707721761324,3.8436050364479675,2.9331514324693124,-0.8119079837618517,-0.2699055330634125,0.4745762711864329,0.6139154160982304,-1.8741633199464602,3.3910034602076164,2.4096385542168717,-1.603905160390524,0.5610098176718172
540,GFSTEELS,,,,4.477611940298504,4.687499999999997,4.918032786885258,3.3898305084745637,3.5087719298245648,,,,,,,,,
541,GHCL,-0.5687135555395482,2.7212896546624235,-1.1259779191343198,-1.2419669290201492,3.2044116551158806,-2.69741135523166,0.12342093799911558,-0.03628710356339356,5.505359877488521,0.5930832627281865,0.7214895267649305,-0.27079303675048355,5.218169977206114,-0.6068452140140788,0.7910618169955999,2.353923205342241,0.14210482320488552
542,GICHSGFIN,-1.3770003721622586,-0.7388252678241596,-0.806156101135943,-0.8717762440973607,1.2504597278411307,-5.557485237929837,-0.13874436351024422,0.10416666666667061,-0.1386962552011017,-1.603548277038569,3.825717321997878,0.0,-0.6335797254487896,0.8161816891412389,-1.0881010881010762,-0.3497726477789437,-2.92020373514432
543,GICRE,-3.2106499608457386,0.9486166007905161,1.119104716227023,0.28056112224448443,1.299228583028822,-4.756380510440839,0.11614401858304738,0.8984375000000044,1.7892644135188867,-0.7106198183971619,-1.4780241151303037,-0.31019775106628716,-0.9980806142034636,1.322442629327101,3.3360128617363385,-1.0342084327764496,1.289282836422247
544,GILLANDERS,-0.7801418439716272,-1.4675052410901428,-0.34818941504178275,0.9845288326301025,0.851063829787226,-1.4675052410901428,-0.5559416261292643,-1.031636863823934,-1.3568521031207597,1.166781056966381,0.1374570446735317,1.3231197771587784,0.8426966292134751,-2.4657534246575303,-2.5367156208277777,-2.97927461139896,7.595818815331014
545,GILLETTE,-0.9557207649506778,0.7252861112419348,-1.6717606742613689,1.0756311961131204,-1.48299809091663,0.3229089563286421,-0.3733235009448311,0.04149760236075249,-0.06358919536627963,-0.1812227475944357,-0.7223942208462365,1.5403019399829405,1.3763020343699435,-1.0907062160025969,-1.170751431275785,-0.3662366438073961,-0.5472591513385573
546,GINNIFILA,-2.6737967914438503,-0.3994673768308884,0.0,1.899592944369052,-1.9946808510638296,-2.337662337662334,-1.785714285714293,-3.5670356703566934,0.37037037037036685,1.503759398496244,-4.316546762589938,11.200000000000006,1.078167115902961,-0.8021390374331475,-1.3192612137203166,0.3973509933774797,-2.706185567010302
547,GIPCL,-2.95728368017525,-0.8686210640608004,0.2176278563656024,-0.9164420485175141,2.8840820854131937,-2.3293607800649965,-1.5466666666666695,-1.7295597484276788,0.1574803149606359,1.8172100481026219,0.16059957173446623,0.4841312533620256,0.9777294948397672,0.49126637554585467,0.16402405686166371,-1.135135135135132,0.2166847237269803
548,GKWLIMITED,-0.3470500743678768,-0.8276653281979766,-0.7886178861788655,0.819672131147541,-0.22898266274124587,3.767820773930742,2.2029488291413784,-2.560635510859457,0.10151425429321087,0.7071051286420135,-0.6937394247038956,0.45894951555329694,-1.6220735785953253,3.4512585416486545,-0.8150308853809197,-2.149093351242456,3.4476769431176764
549,GLAND,-1.452840164593934,0.4155028738948777,-2.9504010036291906,-0.6653759708035614,-2.0361448409670713,-1.2592560702600308,-2.267850380780058,-2.500358952269615,3.229016685017363,-1.227648227543654,-2.0545700356425947,-1.906886089175551,1.3687748243201918,-0.7299417664186421,-3.635867659093556,2.5886021548363884,5.629104115200258
550,GLAXO,-0.9731673777370301,0.21200664287481008,1.0749999999999968,-0.610535283259968,-1.6169023921774117,1.8386798492069072,-0.1243206763044791,-0.7088946885800913,-0.1619718309859123,-0.6193792210518886,-0.6432097906960573,0.9759865187473573,0.47266313932980925,-1.5727528382460225,0.44638186573671085,-0.8025737710589068,-0.8506259646715891
551,GLENMARK,-0.8632908130395627,1.3847158719791017,0.26195153896529144,3.0920874966243557,-0.44360801182954085,-5.440447438667862,1.2874983906270117,-1.271132579128003,0.9366179112137629,0.1928268414963363,1.4608060519107775,-0.37681912681912383,2.3540364410160985,1.2114685691210123,0.486947112133102,-0.21595356998245682,-0.18860299070456382
552,GLFL,,,,4.761904761904765,5.000000000000004,3.896103896103894,4.054054054054052,4.225352112676067,4.411764705882351,4.615384615384613,1.5624999999999944,3.2258064516129057,3.333333333333336,0.0,3.448275862068969,-1.6949152542372972,0.0
553,GLOBAL,-4.998072722600537,4.991231620126805,4.999999999999993,4.268202628858363,4.993022173980469,4.998371865841734,4.9914529914529995,4.989231873653976,4.993404936875824,,,,,,,,
554,GLOBALVECT,-3.9168665067945576,-1.7282010997643384,0.0,-4.069329314242647,3.2684824902723646,9.735269000853975,1.8260869565217341,-0.6050129645635288,-1.949152542372879,3.9647577092511015,0.9786476868327352,0.8071748878923818,2.012808783165602,-0.9066183136899365,1.3786764705882353,-2.4215246636771326,-2.874564459930311
555,GLOBE,-1.5748031496062938,-1.5503875968992331,0.7812499999999972,-3.0303030303030196,0.0,0.0,-1.4925373134328437,-1.4705882352941124,1.4925373134328304,-1.4705882352941124,0.740740740740738,0.0,0.0,-0.7352941176470562,0.740740740740738,-2.173913043478266,0.0
556,GLOBUSSPR,-0.899055422783668,-1.524151070267837,4.040109601818921,1.7318071288772936,-2.8408436095424787,-1.2630860263996255,-0.4418262150221016,-0.8202247191011185,-0.8080245193647256,1.2411847672778562,0.5217489933647165,1.455696202531643,1.1347105033459413,-0.6360219716681121,-1.0696716622812061,-0.5121784657409515,0.0
557,GLS,-0.5232416646385927,-0.5806919912896283,-0.06045218232378188,0.33968215455538864,-1.5761194029850802,-2.1954922340301244,-2.0363802768562027,-1.4098804421385067,0.7500000000000026,0.9869176038558667,-0.41142857142857403,-0.27353544563482757,0.2055733211512054,0.06857142857143117,-0.48902536108267425,-0.03410641200546478,0.11381743683132256
558,GMBREW,-2.7550377833753146,-0.7810059356451109,3.3247256294383507,0.8709808709808747,-0.32454361054766734,-1.8006533343956588,1.6686917780477852,-0.6438631790744467,-1.48271487472249,2.237354085603124,-0.8200675349734722,-1.6758893280632448,2.8288083238497768,-0.3483191575536618,0.6933115823817292,-0.03261578604045099,0.7723911257189886
559,GMDCLTD,-1.2542372881355894,-2.7686222808173957,1.2345679012345643,-0.06668889629876247,-1.1210023079459392,-2.2873711340206078,-3.6623215394165154,-2.5997581620314456,-0.8393285371702671,-0.6551518761167328,-2.241630276564771,-2.7463193657984113,0.9431266076021754,6.676829268292677,-0.5457853244390574,-0.9312105737458596,0.09019843656041927
560,GMMPFAUDLR,-1.3399984296893475,3.676670103652249,-0.1408984988890646,-0.26483623392066213,-1.1011332050459648,-2.6106874202868418,-1.2771096721142927,-1.4784810126582302,3.5712412816613304,-0.37615589572121716,-0.007835967088942977,-1.9615374766331184,-5.591818973020011,8.878418572819871,4.039325227297623,10.290253405418461,-0.3161317516709821
561,GMRINFRA,-1.9762845849802368,-0.5242463958060176,-0.26143790849673576,-1.417525773195869,1.041666666666663,-4.477611940298518,0.5000000000000071,-1.1124845488257178,2.926208651399506,-0.5063291139240579,-0.2525252525252561,-0.37735849056603415,1.6624040920716077,-0.25510204081633014,-0.5076142131979587,2.604166666666667,6.81502086230875
562,GMRP&UI,-4.5614035087719325,-0.8695652173913043,4.927007299270079,4.980842911877383,-4.570383912248629,-3.3568904593639552,4.044117647058829,-4.05643738977073,-4.705882352941171,-0.6677796327211997,-4.313099041533551,-1.417322834645667,1.6,-4.725609756097553,3.6334913112164253,-4.812030075187974,-4.864091559370537
